clip_id,label,ts_s,flow_magnitude,strip_diff_v1,strip_diff_v3
20260420_202239__d002,real_delivery,10.496543,1.228773,0.047066,0.813091
20260420_202239__d002,real_delivery,10.559397,1.460527,0.082809,1.226310
20260420_202239__d002,real_delivery,10.622250,1.174923,0.051015,0.610422
20260420_202239__d002,real_delivery,10.685104,1.576929,0.053111,1.105792
20260420_202239__d002,real_delivery,10.747957,1.303422,0.026717,0.463702
20260420_202239__d002,real_delivery,10.810811,1.545406,0.018254,0.581068
20260420_202239__d002,real_delivery,10.873664,0.536201,0.000282,0.110766
20260420_202239__d002,real_delivery,10.936518,0.956258,0.001088,0.330772
20260420_202239__d002,real_delivery,10.999371,0.476515,0.002901,0.317376
20260420_202239__d002,real_delivery,11.062225,4.160275,0.204425,3.297084
20260420_202239__d002,real_delivery,11.125079,1.829380,0.000000,0.226310
20260420_202239__d002,real_delivery,11.187932,3.357500,0.001249,0.349242
20260420_202239__d002,real_delivery,11.250786,3.345345,0.004674,0.372439
20260420_202239__d002,real_delivery,11.313639,1.800539,0.019665,0.600965
20260420_202239__d002,real_delivery,11.376493,3.025589,0.042996,0.761082
20260420_202239__d002,real_delivery,11.439346,1.668103,0.002660,0.264332
20260420_202239__d002,real_delivery,11.502200,3.106177,0.003989,0.331659
20260420_202239__d002,real_delivery,11.565053,1.568534,0.013620,0.319592
20260420_202239__d002,real_delivery,11.627907,2.847034,0.006327,0.386377
20260420_202239__d002,real_delivery,11.690761,1.471442,0.003667,0.269454
20260420_202239__d002,real_delivery,11.753614,2.564290,0.008543,0.413071
20260420_202239__d002,real_delivery,11.816468,2.377778,0.012492,0.499409
20260420_202239__d002,real_delivery,11.879321,1.230597,0.001088,0.219415
20260420_202239__d002,real_delivery,11.942175,1.989189,0.003063,0.311613
20260420_202239__d002,real_delivery,12.005028,1.829184,0.008785,0.435333
20260420_202239__d002,real_delivery,12.067882,1.017756,0.008100,0.321464
20260420_202239__d002,real_delivery,12.130735,1.687217,0.002619,0.235668
20260420_202239__d002,real_delivery,12.193589,0.996750,0.002216,0.200749
20260420_202239__d002,real_delivery,12.256442,1.652709,0.004956,0.343085
20260420_202239__d002,real_delivery,12.319296,0.944070,0.009268,0.275660
20260420_202239__d002,real_delivery,12.382150,1.712886,0.006367,0.226704
20260420_202239__d002,real_delivery,12.445003,1.040252,0.018617,0.218972
20260420_202239__d002,real_delivery,12.507857,1.094280,0.030867,0.276054
20260420_202239__d002,real_delivery,12.570710,2.015949,0.023050,0.654305
20260420_202239__d002,real_delivery,12.633564,2.038393,0.023332,0.959121
20260420_202239__d002,real_delivery,12.696417,1.271736,0.060243,1.453507
20260420_202239__d002,real_delivery,12.759271,2.217364,0.073823,2.730349
20260420_202239__d002,real_delivery,12.822124,1.449744,0.068625,2.728477
20260420_202239__d002,real_delivery,12.884978,2.366064,0.058108,2.764135
20260420_202239__d002,real_delivery,12.947832,2.441724,0.062903,3.435678
20260420_202239__d002,real_delivery,13.010685,1.169699,0.008140,2.147803
20260420_202239__d002,real_delivery,13.073539,1.855096,0.078054,2.642189
20260420_202239__d002,real_delivery,13.136392,1.055764,0.029900,1.772853
20260420_202239__d002,real_delivery,13.199246,5.957733,0.132818,3.837126
20260420_202239__d002,real_delivery,13.262099,10.318681,0.005359,1.533491
20260420_202239__d002,real_delivery,13.324953,5.611593,0.006528,1.766696
20260420_202239__d002,real_delivery,13.387806,9.750844,0.007656,0.934102
20260420_202239__d002,real_delivery,13.450660,5.027563,0.027603,2.192524
20260420_202239__d002,real_delivery,13.513514,11.498275,0.011686,1.290189
20260420_202239__d002,real_delivery,13.576367,3.986662,0.011001,1.495223
20260420_202239__d002,real_delivery,13.639221,10.343760,0.002015,0.928930
20260420_202239__d002,real_delivery,13.702074,3.871712,0.004876,1.835894
20260420_202239__d002,real_delivery,13.764928,11.928473,0.006931,1.201783
20260420_202239__d002,real_delivery,13.827781,6.661538,0.002015,1.824714
20260420_202239__d002,real_delivery,13.890635,10.384238,0.002458,0.805063
20260420_202239__d002,real_delivery,13.953488,6.290922,0.004191,1.341706
20260420_202239__d002,real_delivery,14.016342,7.776910,0.008906,1.369139
20260420_202239__d002,real_delivery,14.079195,7.392592,0.003546,0.813731
20260420_202239__d002,real_delivery,14.142049,4.126550,0.010034,1.983944
20260420_202239__d002,real_delivery,14.204903,4.751731,0.014023,2.513840
20260420_202239__d002,real_delivery,14.267756,6.035479,0.010558,0.930802
20260420_202239__d002,real_delivery,14.330610,5.336959,0.006609,0.819494
20260420_202239__d002,real_delivery,14.393463,6.998924,0.005077,0.465524
20260420_202239__d002,real_delivery,14.456317,3.193300,0.003224,0.614066
20260420_202239__d002,real_delivery,14.519170,7.200771,0.002942,0.381107
20260420_202239__d002,real_delivery,14.582024,10.284289,0.002136,0.532013
20260420_202239__d002,real_delivery,14.644877,11.857077,0.003264,0.816883
20260420_202239__d002,real_delivery,14.707731,6.449950,0.001007,0.374310
20260420_202239__d002,real_delivery,14.770585,10.985493,0.000121,0.584417
20260420_202239__d002,real_delivery,14.833438,4.509890,0.002095,0.350965
20260420_202239__d002,real_delivery,14.896292,5.764499,0.000927,0.753103
20260420_202239__d002,real_delivery,14.959145,1.469762,0.003989,0.596533
20260420_202239__d002,real_delivery,15.021999,1.576177,0.001410,0.724192
20260420_202239__d002,real_delivery,15.084852,1.164161,0.003063,0.381747
20260420_202239__d002,real_delivery,15.147706,2.443938,0.004352,0.582250
20260420_202239__d002,real_delivery,15.210559,3.034580,0.006649,1.411200
20260420_202239__d002,real_delivery,15.273413,1.994939,0.001048,0.257979
20260420_202239__d002,real_delivery,15.336266,4.751533,0.001451,0.190307
20260420_202239__d002,real_delivery,15.399120,3.225071,0.001048,0.090573
20260420_202239__d002,real_delivery,15.461974,7.387431,0.000927,0.119681
20260420_202239__d002,real_delivery,15.524827,4.585577,0.000524,0.077817
20260420_202239__d002,real_delivery,15.587681,5.744464,0.212887,3.331265
20260420_202239__d002,real_delivery,15.650534,5.733838,0.119560,1.340721
20260420_202239__d002,real_delivery,15.713388,10.225918,0.186452,2.112687
20260420_202239__d002,real_delivery,15.776241,4.337861,0.103723,3.554177
20260420_202239__d002,real_delivery,15.839095,9.430139,0.172832,2.352738
20260420_202239__d002,real_delivery,15.901948,5.469289,0.108519,1.542307
20260420_202239__d002,real_delivery,15.964802,8.786910,0.099976,1.559840
20260420_202239__d002,real_delivery,16.027656,4.839191,0.092239,1.233550
20260420_202239__d002,real_delivery,16.090509,10.215630,0.132415,1.847222
20260420_202239__d002,real_delivery,16.153363,4.129252,0.153087,1.917849
20260420_202239__d002,real_delivery,16.216216,7.622336,0.157721,2.128842
20260420_202239__d002,real_delivery,16.279070,4.594836,0.148171,1.790928
20260420_202239__d002,real_delivery,16.341923,7.829607,0.126652,1.883274
20260420_202239__d002,real_delivery,16.404777,3.778560,0.080835,1.175827
20260420_202239__d002,real_delivery,16.467630,7.546082,0.143778,2.079344
20260420_202239__d002,real_delivery,16.530484,4.091480,0.099412,1.262805
20260420_202239__d002,real_delivery,16.593338,6.099452,0.132938,1.785215
20260420_202239__d002,real_delivery,16.656191,3.532033,0.089499,1.074567
20260420_202239__d002,real_delivery,16.719045,6.713415,0.157922,1.819986
20260420_202239__d002,real_delivery,16.781898,3.177358,0.070277,0.945134
20260420_202239__d002,real_delivery,16.844752,4.765140,0.127257,1.662973
20260420_202239__d002,real_delivery,16.907605,3.119029,0.092158,1.311761
20260420_202239__d002,real_delivery,16.970459,6.553695,0.125685,1.446612
20260420_202239__d002,real_delivery,17.033312,3.336019,0.080795,1.231678
20260420_202239__d002,real_delivery,17.096166,3.502954,0.080513,1.114312
20260420_202239__d002,real_delivery,17.159019,2.641644,0.031028,0.452669
20260420_202239__d002,real_delivery,17.221873,4.511006,0.084824,1.112342
20260420_202239__d002,real_delivery,17.284727,2.617057,0.056738,1.028024
20260420_202239__d002,real_delivery,17.347580,5.016016,0.095583,2.248473
20260420_202239__d002,real_delivery,17.410434,2.945752,0.076644,0.847665
20260420_202239__d002,real_delivery,17.473287,6.439034,0.131528,2.980004
20260420_202239__d002,real_delivery,17.536141,3.286473,0.082890,2.420459
20260420_202239__d002,real_delivery,17.598994,6.784332,0.147888,3.381255
20260420_202239__d002,real_delivery,17.661848,6.273856,0.135437,4.018322
20260420_202239__d002,real_delivery,17.724701,3.850283,0.103038,1.548266
20260420_202239__d002,real_delivery,17.787555,6.724314,0.134470,2.006107
20260420_202239__d002,real_delivery,17.850409,3.604318,0.075999,1.113475
20260420_202239__d002,real_delivery,17.913262,6.049487,0.115047,1.777778
20260420_202239__d002,real_delivery,17.976116,3.617442,0.093407,1.308806
20260420_202239__d002,real_delivery,18.038969,6.717635,0.134711,1.750246
20260420_202239__d002,real_delivery,18.101823,3.224625,0.092682,1.216263
20260420_202239__d002,real_delivery,18.164676,5.237172,0.149621,1.923365
20260420_202239__d002,real_delivery,18.227530,2.745102,0.111823,1.635835
20260420_202239__d002,real_delivery,18.290383,4.257021,0.108438,1.627413
20260420_202239__d002,real_delivery,18.353237,2.588363,0.039370,0.772754
20260420_202239__d002,real_delivery,18.416091,5.310212,0.070318,1.148247
20260420_202239__d002,real_delivery,18.478944,2.530417,0.042714,0.614263
20260420_202239__d002,real_delivery,18.541798,4.904394,0.106343,1.290879
20260420_202239__d002,real_delivery,18.604651,1.937430,0.077329,0.943607
20260420_202239__d002,real_delivery,18.667505,1.766911,0.131407,1.399823
20260420_202239__d002,real_delivery,18.730358,0.886564,0.000846,0.283737
20260420_202239__d002,real_delivery,18.793212,1.497441,0.015434,0.555014
20260420_202239__d002,real_delivery,18.856065,0.841886,0.002982,0.234190
20260420_202239__d002,real_delivery,18.918919,1.638899,0.003788,0.325355
20260420_202239__d002,real_delivery,18.981772,0.910931,0.002539,0.251133
20260420_202239__d002,real_delivery,19.044626,1.702316,0.007938,0.478526
20260420_202239__d002,real_delivery,19.107480,0.866713,0.005359,0.230299
20260420_202239__d002,real_delivery,19.170333,1.810184,0.002297,0.443262
20260420_202239__d002,real_delivery,19.233187,0.849362,0.000564,0.214736
20260420_202239__d002,real_delivery,19.296040,1.964628,0.028570,0.731087
20260420_202239__d002,real_delivery,19.358894,1.978735,0.027966,1.333777
20260420_202239__d002,real_delivery,19.421747,0.913083,0.000967,0.227640
20260420_202239__d002,real_delivery,19.484601,1.643858,0.000564,0.221286
20260420_202239__d002,real_delivery,19.547454,0.780647,0.001531,0.235865
20260420_202239__d002,real_delivery,19.610308,1.149702,0.001572,0.234634
20260420_202239__d002,real_delivery,19.673162,0.697569,0.000282,0.197646
20260420_202239__d002,real_delivery,19.736015,0.981513,0.003063,0.280684
20260420_202239__d002,real_delivery,19.798869,0.643898,0.002055,0.151694
20260420_202239__d002,real_delivery,19.861722,0.969374,0.001733,0.151300
20260420_202239__d002,real_delivery,19.924576,0.948812,0.006931,0.369238
20260420_202239__d002,real_delivery,19.987429,0.666549,0.015313,4.786200
20260420_202239__d002,real_delivery,20.050283,0.702834,0.041747,8.781472
20260420_202239__d002,real_delivery,20.113136,1.453677,0.180811,21.227985
20260420_202239__d002,real_delivery,20.175990,2.448347,0.872663,35.798513
20260420_202239__d002,real_delivery,20.238843,1.984370,0.929078,27.843331
20260420_202239__d002,real_delivery,20.301697,2.294947,1.279537,12.750739
20260420_202239__d002,real_delivery,20.364551,1.235338,0.165619,5.190849
20260420_202239__d002,real_delivery,20.427404,2.087763,0.186130,5.160855
20260420_202239__d002,real_delivery,20.490258,1.209899,0.153046,2.966066
20260420_202239__d002,real_delivery,20.553111,2.042676,0.189958,3.827423
20260420_202239__d002,real_delivery,20.615965,2.017840,0.161630,6.613377
20260420_202239__d002,real_delivery,20.678818,1.350307,0.156552,6.461732
20260420_202239__d002,real_delivery,20.741672,2.126775,0.167916,10.044031
20260420_202239__d002,real_delivery,20.804525,1.427824,0.133100,6.679768
20260420_202239__d002,real_delivery,20.867379,1.842411,0.162113,10.300483
20260420_202239__d002,real_delivery,20.930233,1.537580,0.169084,10.248325
20260420_202239__d002,real_delivery,20.993086,1.071615,0.148372,6.137116
20260420_202239__d002,real_delivery,21.055940,1.109733,0.153369,5.929078
20260420_202239__d002,real_delivery,21.118793,2.329052,0.166304,8.887067
20260420_202239__d002,real_delivery,21.181647,1.496411,0.168359,5.103674
20260420_202239__d002,real_delivery,21.244500,0.639915,0.151838,2.582004
20260420_202239__d002,real_delivery,21.307354,0.947208,0.170495,3.330625
20260420_202239__d002,real_delivery,21.370207,0.654891,0.148372,1.800581
20260420_202239__d002,real_delivery,21.433061,0.919076,0.161670,2.773641
20260420_202239__d002,real_delivery,21.495915,0.911820,0.165579,2.333432
20260420_202239__d002,real_delivery,21.558768,0.543034,0.130158,1.402433
20260420_202239__d002,real_delivery,21.621622,0.677044,0.136243,1.509752
20260420_202239__d002,real_delivery,21.684475,0.528821,0.133100,1.010343
20260420_202239__d002,real_delivery,21.747329,0.621468,0.138620,1.091214
20260420_202239__d002,real_delivery,21.810182,0.550033,0.143617,1.023296
20260420_202239__d002,real_delivery,21.873036,0.392134,0.136082,0.975719
20260420_202239__d003,real_delivery,0.065428,0.460801,0.184437,1.179029
20260420_202239__d003,real_delivery,0.130856,0.557084,0.172751,1.165682
20260420_202239__d003,real_delivery,0.196284,0.464668,0.136202,1.078556
20260420_202239__d003,real_delivery,0.261712,0.321152,0.122582,0.935727
20260420_202239__d003,real_delivery,0.327139,0.347620,0.139346,0.981284
20260420_202239__d003,real_delivery,0.392567,0.445323,0.129876,1.032013
20260420_202239__d003,real_delivery,0.457995,0.446899,0.138177,1.024576
20260420_202239__d003,real_delivery,0.523423,0.280829,0.122381,0.898985
20260420_202239__d003,real_delivery,0.588851,0.414769,0.128385,1.016647
20260420_202239__d003,real_delivery,0.654279,0.264571,0.100218,0.731334
20260420_202239__d003,real_delivery,0.719707,0.427390,0.118351,0.851064
20260420_202239__d003,real_delivery,0.785135,0.280331,0.099976,0.740248
20260420_202239__d003,real_delivery,0.850563,0.419828,0.134510,0.922971
20260420_202239__d003,real_delivery,0.915991,0.387588,0.110816,0.842691
20260420_202239__d003,real_delivery,0.981418,0.565319,0.095704,0.903320
20260420_202239__d003,real_delivery,1.046846,0.406044,0.088008,0.868745
20260420_202239__d003,real_delivery,1.112274,0.529794,0.082447,1.089490
20260420_202239__d003,real_delivery,1.177702,0.612317,0.079747,1.009752
20260420_202239__d003,real_delivery,1.243130,0.472041,0.080835,0.945823
20260420_202239__d003,real_delivery,1.308558,0.634079,0.085509,0.952128
20260420_202239__d003,real_delivery,1.373986,0.655486,0.069230,0.925827
20260420_202239__d003,real_delivery,1.439414,0.694205,0.061090,0.842396
20260420_202239__d003,real_delivery,1.504842,0.647690,0.047993,0.760835
20260420_202239__d003,real_delivery,1.570270,0.929354,0.058994,0.830329
20260420_202239__d003,real_delivery,1.635697,0.994977,0.059317,1.207545
20260420_202239__d003,real_delivery,1.701125,0.730344,0.041707,1.372488
20260420_202239__d003,real_delivery,1.766553,0.717697,0.049283,0.843430
20260420_202239__d003,real_delivery,1.831981,0.944812,0.055811,0.942277
20260420_202239__d003,real_delivery,1.897409,1.107806,0.077611,1.169425
20260420_202239__d003,real_delivery,1.962837,0.803849,0.048880,0.871208
20260420_202239__d003,real_delivery,2.028265,0.769538,0.049565,0.850030
20260420_202239__d003,real_delivery,2.093693,0.870558,0.062258,0.931442
20260420_202239__d003,real_delivery,2.159121,0.605494,0.085550,0.852541
20260420_202239__d003,real_delivery,2.224549,0.928365,0.062903,0.890662
20260420_202239__d003,real_delivery,2.289976,0.952149,0.061170,0.895193
20260420_202239__d003,real_delivery,2.355404,0.574915,0.052063,0.668046
20260420_202239__d003,real_delivery,2.420832,0.933126,0.072010,0.949419
20260420_202239__d003,real_delivery,2.486260,0.557695,0.049444,0.681935
20260420_202239__d003,real_delivery,2.551688,0.948429,0.051660,0.783195
20260420_202239__d003,real_delivery,2.617116,0.534567,0.051580,0.653517
20260420_202239__d003,real_delivery,2.682544,0.970476,0.073944,0.946907
20260420_202239__d003,real_delivery,2.747972,0.564917,0.048719,0.699173
20260420_202239__d003,real_delivery,2.813400,0.987962,0.061170,0.951290
20260420_202239__d003,real_delivery,2.878828,0.579612,0.056415,0.720646
20260420_202239__d003,real_delivery,2.944255,0.974896,0.081560,1.062549
20260420_202239__d003,real_delivery,3.009683,0.640114,0.060969,0.815652
20260420_202239__d003,real_delivery,3.075111,0.994074,0.075073,0.910707
20260420_202239__d003,real_delivery,3.140539,0.599287,0.063507,0.723946
20260420_202239__d003,real_delivery,3.205967,0.922729,0.094858,1.089145
20260420_202239__d003,real_delivery,3.271395,0.586945,0.061049,0.782801
20260420_202239__d003,real_delivery,3.336823,1.020410,0.079666,1.015219
20260420_202239__d003,real_delivery,3.402251,1.013321,0.086879,1.023247
20260420_202239__d003,real_delivery,3.467679,0.659906,0.085026,1.094809
20260420_202239__d003,real_delivery,3.533107,0.942315,0.088451,1.104265
20260420_202239__d003,real_delivery,3.598534,0.665220,0.092964,1.442179
20260420_202239__d003,real_delivery,3.663962,0.635248,0.087967,0.872981
20260420_202239__d003,real_delivery,3.729390,1.009301,0.103965,1.207151
20260420_202239__d003,real_delivery,3.794818,0.971279,0.113274,1.016992
20260420_202239__d003,real_delivery,3.860246,0.592074,0.095181,0.834762
20260420_202239__d003,real_delivery,3.925674,0.585904,0.091514,0.890219
20260420_202239__d003,real_delivery,3.991102,0.923800,0.115772,1.133471
20260420_202239__d003,real_delivery,4.056530,0.558635,0.096913,0.892730
